NAICS,INJURY_CAUSE_CD,INJURY_NATURE_CD,median_amount_paid
332312,26,40,1552.28
332312,26,49,4887.43
332312,26,52,1838.72
332312,28,52,18467.92
332312,29,10,374.99
332312,29,16,61763.35
332312,29,28,5074.445
332312,29,40,599.75
332312,29,49,346.89
332312,29,52,2194.385
332312,29,59,16885.53
332312,30,10,2827.87
332312,30,49,436.195
332312,30,52,1753.905
332312,30,59,2140.25
332312,31,7,4699.4
332312,31,10,861.555
332312,31,37,16145.93
332312,31,40,14032.065
332312,31,49,2360.935
332312,31,52,3607.72
332312,32,10,1646.43
332312,32,28,8841.255
332312,32,49,681.92
332312,32,52,431.51
332312,33,10,16267.87
332312,33,49,12734.81
332312,45,7,1594.36
332312,50,28,17027.2
332312,53,28,1910.49
332312,53,49,952.58
332312,53,52,1455.18
332312,53,59,880.2
332312,55,52,1000.26
332312,56,10,1683.6
332312,56,34,8001.01
332312,56,46,14243.78
332312,56,49,14375.265
332312,56,52,2300.715
332312,56,59,161.51
332312,57,28,2160.83
332312,57,34,15034.21
332312,57,40,1151.01
332312,57,49,1200.94
332312,57,52,1711.205
332312,57,59,1916.49
332312,58,10,422.49
332312,58,52,1059.57
332312,59,4,1893.94
332312,59,10,116.43
332312,59,28,1502.17
332312,59,49,1367.59
332312,59,52,928.615
332312,60,34,12210.195
332312,60,52,2782.2
332312,60,59,1503.86
332312,60,90,21916.16
332312,61,4,3823.98
332312,61,52,23082.78
332312,65,40,7722.885
332312,66,10,16537.47
332312,66,13,721.11
332312,66,28,1019.67
332312,66,36,2328.41
332312,68,10,3962.25
332312,68,13,987.26
332312,68,52,1982.03
332312,68,59,367.79
332312,69,28,5296.85
332312,69,40,962.84
332312,69,43,386.31
332312,69,52,19169.89
332312,70,40,653.505
332312,70,49,9525.38
332312,70,52,68.31
332312,75,10,439.8
332312,75,13,3015.745
332312,75,16,193.75
332312,75,25,248.64
332312,75,28,8099.165
332312,75,40,453.18
332312,75,49,938.07
332312,75,52,34017.77
332312,75,59,120.66
332312,76,10,332.215
332312,76,13,898.46
332312,76,28,1353.46
332312,76,37,777.83
332312,76,40,859.29
332312,76,59,105
332312,77,10,377.165
332312,77,13,2356.67
332312,77,28,7231.48
332312,78,10,381.455
332312,78,28,16652.08
332312,78,49,528.66
332312,78,59,103.22
332312,79,10,1182.32
332312,79,13,1899.55
332312,79,25,212.3
332312,79,28,2661.54
332312,79,37,179.45
332312,79,40,1122.66
332312,79,43,194.05
332312,79,52,953.015
332312,79,59,186.24
332312,79,90,5841.14
332312,81,7,507.02
332312,81,10,1342.25
332312,81,13,28242.385
332312,81,25,185.1
332312,81,40,628.1
332312,81,52,747.51
332312,81,59,14522
332312,81,90,919.215
332312,84,19,9022.06
332312,87,1,105.58
332312,87,25,235.23
332312,87,40,1608.46
332312,87,59,383.7
332312,90,1,92.35
332312,90,10,105.49
332312,90,37,100.8
332312,90,52,292.5
332312,90,68,129.57
332312,94,52,10193.95
332312,94,78,8503.75
332312,97,59,2226.35
332312,97,78,10545.02
332312,98,52,18603.82
332312,98,78,6471.67
332312,99,1,94.05
332312,99,4,899.98
332312,99,25,108.9
332312,99,34,173
332312,99,40,375.475
332312,99,52,7887.47
332312,99,59,1370.615
332313,1,4,101.65
332313,1,68,128.37
332313,2,4,495.64
332313,2,32,348.98
332313,3,32,3981.65
332313,4,4,6745.19
332313,6,25,225.1
332313,6,37,145.51
332313,6,40,237.81
332313,6,68,331.07
332313,7,4,200.175
332313,7,25,54.58
332313,7,59,73.09
332313,7,70,60.86
332313,7,80,71.01
332313,9,4,260.81
332313,10,2,6254.43
332313,10,10,558.01
332313,10,13,5767.775
332313,10,25,141.96
332313,10,28,1031.34
332313,10,40,12527.095
332313,10,47,33535.07
332313,12,2,1398.14
332313,12,4,265.82
332313,12,7,46992.41
332313,12,10,624.45
332313,12,13,683.29
332313,12,25,173.715
332313,12,28,1137.085
332313,12,37,83599.58
332313,12,40,663.14
332313,12,43,868.13
332313,12,52,281.08
332313,12,59,2477.34
332313,13,2,1928.34
332313,13,10,960.65
332313,13,13,15733.56
332313,13,28,687.075
332313,13,40,318.28
332313,13,49,271.33
332313,13,90,496.28
332313,14,4,16994.3
332313,15,43,470.33
332313,16,28,462.3
332313,16,40,765.24
332313,17,10,395.42
332313,17,28,3672.28
332313,17,40,431.59
332313,17,43,415.32
332313,18,40,688.98
332313,18,43,425.47
332313,19,13,2703.99
332313,19,25,132.32
332313,19,28,6597.47
332313,19,40,354
332313,19,43,6738.4
332313,19,59,1305.06
332313,20,59,227.21
332313,25,7,5958.11
332313,25,10,2583.81
332313,25,28,13681.4
332313,25,49,5199.34
332313,25,52,254.56
332313,25,90,2614.32
332313,26,10,256.25
332313,26,40,11071.52
332313,26,52,139.64
332313,26,90,8995.39
332313,27,90,4228.34
332313,29,10,853.02
332313,29,25,172.16
332313,29,28,26018.31
332313,29,40,104.95
332313,29,52,2224.88
332313,29,59,628.15
332313,29,90,19571.67
332313,30,4,163.84
332313,30,49,8746.59
332313,30,52,3809.285
332313,31,1,178.95
332313,31,10,818
332313,31,28,17265.56
332313,31,40,2085.23
332313,31,49,265.48
332313,31,52,5320.27
332313,31,59,14016.65
332313,31,90,205.14
332313,32,7,9071.27
332313,32,10,408.59
332313,32,28,4476.65
332313,32,40,437.27
332313,32,49,381.56
332313,32,52,2846.895
332313,53,37,1066.11
332313,53,49,54.58
332313,53,52,326.58
332313,53,59,1811.75
332313,54,49,2681.395
332313,54,52,198.8
332313,55,40,15651.49
332313,55,49,6650.04
332313,55,52,520.47
332313,56,28,352.19
332313,56,34,7093.85
332313,56,49,321
332313,56,52,603.27
332313,56,59,232.68
332313,57,10,1581.54
332313,57,49,539.07
332313,57,52,1366.31
332313,57,59,19501.41
332313,58,52,4273.635
332313,58,80,28084.25
332313,59,13,7969.27
332313,59,52,857.865
332313,60,1,1052.26
332313,60,28,217.96
332313,60,37,1444.06
332313,60,49,529.015
332313,60,52,1531.55
332313,61,49,1159.99
332313,61,52,172.77
332313,66,10,662.28
332313,66,13,232.24
332313,66,25,194.46
332313,66,28,601.63
332313,66,40,426.32
332313,66,43,2670.38
332313,68,7,569.28
332313,68,10,437.97
332313,68,28,4374.675
332313,68,40,1104.79
332313,68,43,891.07
332313,68,49,5460.86
332313,68,52,4554.775
332313,68,90,22410.65
332313,70,28,8975.66
332313,70,59,1524.07
332313,74,28,1318.4
332313,75,4,344.98
332313,75,10,794.81
332313,75,13,1125.92
332313,75,25,232.385
332313,75,28,9133.72
332313,75,37,431.7
332313,75,40,902.7
332313,75,59,916.09
332313,76,7,299.86
332313,76,10,410.16
332313,76,13,408.8
332313,76,28,1514.73
332313,76,40,808.58
332313,76,43,633.78
332313,76,46,581.09
332313,76,52,474.99
332313,76,59,1403.155
332313,77,28,18279.21
332313,78,10,370.66
332313,78,40,1096.68
332313,79,10,1135.12
332313,79,13,1106.98
332313,79,25,579.84
332313,79,28,721.4
332313,79,40,327.62
332313,79,49,6845.89
332313,79,52,276.27
332313,79,59,197.17
332313,79,90,112.1
332313,80,10,435.83
332313,80,37,164.49
332313,80,40,1189.05
332313,81,7,1788.64
332313,81,10,944.445
332313,81,40,165.36
332313,81,49,13911.37
332313,82,1,521.18
332313,82,59,74.75
332313,85,37,195.695
332313,87,1,89.96
332313,87,10,204.76
332313,87,25,206.42
332313,87,37,411.82
332313,87,40,99
332313,87,58,908.79
332313,87,59,196.81
332313,94,37,7196.04
332313,97,49,24588.16
332313,97,52,33497.405
332313,97,78,792.9
332313,98,37,223.54
332313,98,52,222.86
332313,99,1,54.44
332313,99,10,476.91
332313,99,37,100.71
332313,99,43,192.98
332313,99,52,567.9
332313,99,58,71.01
332313,99,59,256.03
332313,99,68,183.92
332321,9,28,99.17
332321,10,2,7860.31
332321,10,10,399.06
332321,10,28,2321.69
332321,10,40,1073.28
332321,10,43,196.52
332321,10,52,143.56
332321,12,10,598.51
332321,12,13,405.29
332321,12,16,527.18
332321,12,37,285.53
332321,12,40,523.64
332321,12,52,599.83
332321,13,10,116
332321,13,28,1586.7
332321,13,40,236.48
332321,13,49,301.8
332321,13,52,328.48
332321,13,59,746.89
332321,15,40,245.71
332321,16,40,384.57
332321,17,40,454.39
332321,17,43,121.4
332321,18,2,2070.23
332321,18,10,1854.96
332321,18,40,609.45
332321,19,25,808.13
332321,19,37,1148.48
332321,19,40,744.75
332321,19,43,2606.01
332321,25,10,1239.97
332321,25,28,81797
332321,25,49,4294.45
332321,25,52,271.05
332321,26,28,77828.58
332321,27,10,6174.28
332321,27,16,31680.48
332321,28,10,1747.35
332321,29,10,1381.795
332321,29,28,3574.22
332321,29,40,269.16
332321,29,49,4513.32
332321,29,52,1100.17
332321,31,10,462.8
332321,31,40,2793.775
332321,31,49,258.88
332321,31,52,205.26
332321,32,28,4064.3
332321,32,52,563.11
332321,32,59,451.81
332321,32,90,1952.14
332321,33,10,239.79
332321,33,28,32242.79
332321,33,59,2010.39
332321,45,10,6818.53
332321,45,59,709.53
332321,53,49,592.74
332321,53,52,579.92
332321,54,52,9639.77
332321,54,59,768.32
332321,55,10,65.3
332321,55,37,2284.22
332321,55,46,19937.64
332321,55,49,3205.97
332321,55,52,267.76
332321,56,34,401.425
332321,56,37,332.97
332321,56,49,1542.215
332321,56,52,1151.01
332321,56,59,137.24
332321,57,10,16
332321,57,34,2809.285
332321,57,49,458.49
332321,57,52,402.61
332321,58,52,2258.39
332321,59,49,945.38
332321,59,52,3070.06
332321,59,78,5570.24
332321,60,28,704.28
332321,60,37,150.38
332321,60,49,1103.49
332321,60,52,1039.74
332321,61,49,465.74
332321,66,10,496.42
332321,66,52,183.81
332321,68,10,699.45
332321,68,40,481.78
332321,68,43,1573.87
332321,68,52,5035.51
332321,69,43,365.355
332321,70,10,268.165
332321,70,28,6441.07
332321,70,34,100.79
332321,70,40,139.96
332321,74,52,175.01
332321,75,10,544.395
332321,75,25,567.22
332321,75,28,12480.28
332321,75,40,913.96
332321,75,49,18790.62
332321,75,59,2139.91
332321,75,68,950.22
332321,76,10,155.365
332321,76,16,1117.29
332321,76,28,1075.96
332321,76,37,264.13
332321,76,40,19397.22
332321,76,43,643.56
332321,77,28,551.82
332321,78,10,716.99
332321,78,52,2098.01
332321,79,10,305.44
332321,79,13,115
332321,79,25,536.65
332321,79,28,803.71
332321,79,37,274.58
332321,79,40,7873.58
332321,79,49,5619.21
332321,79,52,2973.26
332321,81,10,1644.88
332321,81,25,638.2
332321,81,40,1923.18
332321,81,43,894.27
332321,81,49,6766.82
332321,81,72,425.72
332321,82,37,454.91
332321,85,43,243.345
332321,87,25,287.53
332321,87,59,710.79
332321,90,40,1002.79
332321,90,52,229.15
332321,90,68,198.18
332321,97,52,2711.09
332321,99,1,1503.5
332321,99,7,873.66
332321,99,37,152.06
332322,1,4,8737.395
332322,2,4,3072.075
332322,4,4,1975.49
332322,5,4,210.18
332322,7,4,248.71
332322,7,70,185.57
332322,8,4,561.63
332322,9,4,1528.86
332322,9,10,166.82
332322,10,2,21026.83
332322,10,10,1353.595
332322,10,13,10032.03
332322,10,28,1225.36
332322,10,40,2562.52
332322,10,47,2135.76
332322,10,59,212.35
332322,10,65,257.67
332322,12,2,6202.92
332322,12,10,1312.26
332322,12,28,599.76
332322,12,40,199.01
332322,12,43,494.78
332322,12,90,1466.93
332322,13,10,247.375
332322,13,13,3077.65
332322,13,25,545.48
332322,13,28,8231.17
332322,13,49,757.11
332322,13,52,517.58
332322,13,59,17926.17
332322,13,90,1513.49
332322,16,40,697.97
332322,16,43,873.96
332322,17,10,150.78
332322,17,36,640.18
332322,17,40,538.03
332322,17,43,2573.83
332322,17,90,278.72
332322,18,40,863.17
332322,18,43,827.21
332322,19,25,552.33
332322,19,40,436.21
332322,19,43,446.79
332322,25,10,2271.755
332322,25,28,6254.36
332322,25,49,268.75
332322,25,52,573.4
332322,25,59,660.3
332322,26,7,6677.65
332322,26,28,20216.95
332322,26,52,3015.73
332322,26,59,2377.36
332322,28,49,1309.43
332322,28,52,1921.03
332322,29,10,1784.22
332322,29,28,407.95
332322,29,40,739.74
332322,29,49,2854.315
332322,29,52,7887.22
332322,30,49,1360.7
332322,31,52,1597.28
332322,31,59,13469.88
332322,32,10,225.63
332322,32,28,2247.67
332322,32,40,4282.28
332322,32,52,273.67
332322,32,59,7011.28
332322,33,90,335.71
332322,33,91,16146.43
332322,45,52,48997.24
332322,50,49,2671.48
332322,53,1,1253.61
332322,53,52,737.135
332322,54,49,2586.55
332322,54,52,6470.12
332322,55,49,1384.41
332322,55,52,1714.5
332322,56,16,23427.17
332322,56,28,1278.52
332322,56,34,27445.98
332322,56,37,1592.82
332322,56,46,44084.14
332322,56,49,2525.765
332322,56,52,1334.6
332322,56,59,538.435
332322,56,90,480.39
332322,57,34,11372.77
332322,57,37,2604.03
332322,57,40,1742.99
332322,57,49,2211.93
332322,57,52,2309.14
332322,58,34,9270.68
332322,58,49,41970.59
332322,58,52,1282.56
332322,59,25,435.32
332322,59,47,7458.52
332322,59,49,20709.31
332322,59,52,2717.13
332322,60,10,675.865
332322,60,49,630.98
332322,60,52,1071.945
332322,60,59,327.06
332322,61,52,27759.94
332322,65,13,4647.68
332322,65,40,139.73
332322,66,10,1870.17
332322,66,13,1859.61
332322,66,28,16930.8
332322,66,40,1627.72
332322,68,10,721.54
332322,68,28,1819.365
332322,68,40,412.755
332322,68,49,334.98
332322,69,40,1048.04
332322,69,43,217.25
332322,70,10,543.84
332322,70,49,1058.95
332322,74,28,376.85
332322,74,52,245.85
332322,75,10,318.375
332322,75,13,2021.48
332322,75,28,32486.925
332322,75,37,168.36
332322,75,40,4263.655
332322,75,43,769.67
332322,75,52,4360.22
332322,75,59,282.42
332322,75,71,10761.62
332322,76,28,7765.06
332322,76,40,719.015
332322,76,43,6242.38
332322,77,52,5756.1
332322,78,10,378.84
332322,78,13,1229.36
332322,79,10,704.24
332322,79,25,587.675
332322,79,28,387.1
332322,79,40,613.02
332322,79,43,457.915
332322,79,49,355.69
332322,79,52,257.26
332322,79,90,1375.83
332322,80,10,928.525
332322,80,28,1080.26
332322,81,10,978.11
332322,81,13,1864.425
332322,81,28,6511.34
332322,81,37,2177.04
332322,81,43,2822.02
332322,82,37,1138.62
332322,85,10,122.27
332322,85,43,188.55
332322,87,4,84.72
332322,87,10,158.88
332322,87,25,280.5
332322,87,40,12824.15
332322,87,59,205.87
332322,94,59,946.99
332322,97,37,17666.07
332322,97,46,23386.62
332322,97,49,254.34
332322,97,52,1518.95
332322,97,78,4548.86
332322,98,37,2024.11
332322,98,80,653.35
332322,99,34,5676.14
332322,99,52,4253.01
332322,99,59,1642.73
332323,1,4,300.85
332323,3,4,333.76
332323,9,90,549.21
332323,10,13,2120.54
332323,10,40,582.44
332323,11,25,107.54
332323,12,10,6296.66
332323,12,28,1143.235
332323,12,40,274.27
332323,13,2,11338.81
332323,13,10,9884.71
332323,13,28,558.81
332323,13,40,799.99
332323,16,40,35.55
332323,17,2,10648.08
332323,17,40,544.025
332323,17,59,95.76
332323,17,90,4985.33
332323,18,28,3987.07
332323,18,40,1290.44
332323,18,46,8080.15
332323,19,25,261.98
332323,19,40,649.085
332323,19,43,21416.94
332323,25,13,4560.19
332323,25,28,2885.13
332323,25,40,5536.59
332323,25,52,19927.27
332323,25,90,1458.58
332323,26,10,38924.02
332323,28,10,87.5
332323,29,10,355.1
332323,29,49,1579.72
332323,29,52,1228.37
332323,29,59,1493.66
332323,31,28,5748.24
332323,31,52,354.98
332323,31,59,20807.4
332323,32,10,853.7
332323,32,49,32250.87
332323,32,52,13928.79
332323,32,59,729.83
332323,32,90,1183.75
332323,33,49,3029.32
332323,53,28,6721.5
332323,53,49,1572.67
332323,53,52,1312.01
332323,54,52,19248.8
332323,55,52,1694.965
332323,56,34,4224.32
332323,56,49,1126.08
332323,56,52,1276.305
332323,56,59,5555.39
332323,56,90,118
332323,57,28,56947.4
332323,57,34,2895.15
332323,57,49,2910.315
332323,57,52,2597.18
332323,58,52,904
332323,59,25,937.59
332323,59,37,101.75
332323,59,49,177.77
332323,59,52,1125.35
332323,59,78,719.8
332323,60,52,3442.62
332323,65,40,337.57
332323,66,49,175.05
332323,68,10,181.46
332323,68,28,109.03
332323,68,40,179.75
332323,69,43,308.65
332323,70,40,957.49
332323,75,10,314.54
332323,75,13,1765.72
332323,75,25,219.16
332323,75,28,14649.35
332323,75,36,272.43
332323,75,40,698.14
332323,75,49,1701.51
332323,75,52,16501.35
332323,75,59,112.3
332323,75,90,3634.31
332323,76,10,360.29
332323,76,25,486.35
332323,76,28,1008.29
332323,76,37,956.77
332323,76,40,698.61
332323,76,47,100
332323,76,49,283.82
332323,76,59,1070.84
332323,77,10,731.75
332323,79,10,657.86
332323,79,25,4987.3
332323,79,28,8203.35
332323,79,40,747.98
332323,79,43,485.21
332323,80,28,167.99
332323,81,28,13360.335
332323,81,40,1247.21
332323,84,4,283.42
332323,87,25,192.02
332323,87,59,491.31
332323,94,46,27633.64
332323,94,78,5832.905
332323,97,52,5590.99
332323,99,40,284.31
332323,99,59,902.74
332410,1,4,559.01
332410,2,4,1213.21
332410,5,4,366.41
332410,7,4,130.42
332410,7,25,340.19
332410,7,37,130.09
332410,10,13,524.62
332410,10,52,2822.52
332410,12,13,429.99
332410,12,28,1898.58
332410,12,40,554.54
332410,12,59,8064.89
332410,13,10,208.38
332410,16,40,2591.02
332410,17,28,598.36
332410,17,40,584.37
332410,18,40,1370.965
332410,19,40,254.62
332410,26,52,31218.46
332410,26,59,45083.86
332410,29,10,1760.73
332410,30,37,456.93
332410,31,49,1418.58
332410,31,52,5770.92
332410,32,49,16267.16
332410,32,52,3768.32
332410,33,28,1099.71
332410,53,49,3225.375
332410,53,59,5021.54
332410,55,52,3076.535
332410,56,34,11484.09
332410,56,37,11769.99
332410,56,52,1479.275
332410,57,34,8580.04
332410,57,37,652.33
332410,57,52,3964.48
332410,57,59,2299.23
332410,58,52,863.54
332410,59,34,370.61
332410,59,52,1355.74
332410,59,78,183.15
332410,60,36,76.13
332410,60,52,758.93
332410,61,49,165.37
332410,61,52,4183.79
332410,66,40,464.59
332410,67,28,653.23
332410,68,40,608.91
332410,70,10,144.76
332410,75,7,2006.45
332410,75,25,349.91
332410,75,28,1267.235
332410,75,40,693.27
332410,76,10,508.65
332410,76,40,927.17
332410,76,43,11395.8
332410,78,28,2604.91
332410,79,10,347.97
332410,79,37,657.76
332410,79,40,1466.2
332410,81,10,333.9
332410,81,28,67543.57
332410,87,25,197.575
332410,97,52,10524.97
332410,97,78,605.36
332410,98,59,337.02
332410,98,78,5216.37
332410,99,59,59.42
332420,1,4,1255.81
332420,2,4,2778.34
332420,7,25,187.3
332420,7,70,306.42
332420,9,4,42.47
332420,10,10,2542.72
332420,10,28,36121.58
332420,12,10,229.255
332420,12,40,983.07
332420,12,43,1920.76
332420,12,52,5007.64
332420,13,13,1062.93
332420,13,28,1684.34
332420,16,40,695.42
332420,17,28,995.7
332420,17,40,13635.105
332420,18,13,683.83
332420,18,37,577.82
332420,18,40,485.06
332420,18,43,425.32
332420,19,25,483.655
332420,19,40,471.77
332420,19,43,313.19
332420,20,59,227.32
332420,25,28,1682.01
332420,25,34,12141.96
332420,25,52,577.61
332420,26,10,149.16
332420,26,28,24207.62
332420,29,7,3104.21
332420,29,10,796.775
332420,29,28,5223.05
332420,29,37,395.9
332420,29,52,1075.425
332420,29,59,5209.49
332420,30,28,24577.53
332420,30,49,662.22
332420,30,52,1442.06
332420,30,59,6756.33
332420,31,10,1160.85
332420,31,28,22757.06
332420,31,40,5160.08
332420,31,52,3326.56
332420,32,10,31861.42
332420,32,59,9358.19
332420,33,52,166.29
332420,45,52,70008.77
332420,53,49,795.15
332420,53,52,474.98
332420,53,59,15480.34
332420,56,49,1608.25
332420,56,52,882.995
332420,56,59,231.06
332420,57,49,441.8
332420,57,52,1791.46
332420,58,49,9958.37
332420,58,52,241.45
332420,59,28,1718.22
332420,59,52,7590.89
332420,60,49,157.17
332420,60,52,1116.365
332420,66,10,76.46
332420,66,28,2510.16
332420,66,49,680.36
332420,68,10,864.63
332420,75,10,383.21
332420,75,25,205.46
332420,75,28,4707.605
332420,75,40,1760.005
332420,75,43,12032.56
332420,76,10,240.1
332420,76,28,10514.23
332420,76,40,2509.575
332420,76,49,515.515
332420,79,10,345.16
332420,79,28,8913.26
332420,79,40,1240.89
332420,79,59,621.7
332420,79,68,605.62
332420,81,40,336.39
332420,87,25,367.34
332420,87,37,230.94
332420,87,59,734.27
332420,97,59,20873.95
332420,99,37,409.29
332431,10,10,209.98
332431,10,13,1765.03
332431,10,28,2203.47
332431,10,40,7219.24
332431,12,10,199.225
332431,12,40,723.51
332431,13,28,1686.22
332431,13,40,689.205
332431,16,40,733.68
332431,17,40,317.69
332431,17,43,219.52
332431,19,40,381.985
332431,25,10,541.43
332431,26,10,550.57
332431,26,59,700.75
332431,29,10,82923.16
332431,29,52,6015.16
332431,30,49,4541.87
332431,30,52,0
332431,31,10,13428.555
332431,53,49,625.24
332431,53,52,5141.18
332431,56,34,11362.97
332431,56,37,1974.16
332431,56,49,854.335
332431,56,52,515.81
332431,57,37,1653.66
332431,57,49,161.77
332431,57,52,2809.83
332431,58,52,4167.55
332431,59,34,16276.9
332431,59,52,11872.635
332431,59,59,1479.46
332431,60,52,679.04
332431,65,7,8846.73
332431,66,25,129.5
332431,66,40,493.78
332431,68,10,506.32
332431,68,40,218.09
332431,69,40,3756.98
332431,70,28,610.78
332431,74,52,744.64
332431,75,40,614.64
332431,76,43,244.19
332431,78,40,2232.28
332431,79,40,6700.99
332431,80,28,66020.49
332431,81,28,1543.48
332431,81,43,4456.46
332431,81,52,1362.68
332431,82,32,1692.72
332431,82,68,219.41
332431,85,90,3899.48
332431,97,52,315.45
332431,99,28,2347.1
332439,1,4,174.56
332439,1,68,108.79
332439,2,4,815.35
332439,6,59,1152.43
332439,7,4,131.75
332439,12,10,2422.68
332439,12,13,431.75
332439,13,10,9865.19
332439,13,40,425.94
332439,13,49,165.86
332439,16,40,493.715
332439,17,10,1212.845
332439,17,40,728.42
332439,17,43,2410.96
332439,18,2,4831.91
332439,18,40,1280.64
332439,18,43,328.5
332439,19,40,225.44
332439,20,61,208.11
332439,26,90,1707.72
332439,27,68,574.85
332439,29,10,1172.13
332439,31,10,454.035
332439,31,28,441.79
332439,31,49,7646.035
332439,53,52,734.49
332439,56,34,20950.15
